run_id,run_label,configuration,seed,summary_path,metric,metric_label,unit,target_type,reference_key,reference_value,target_value,target_improvement,value,v0_mean_value,improvement,v0_band_min,v0_band_max
V0_M_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_0,V0_M_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,100.1398696899414,97.18306223551433,2.9568074544270857,-13.640902201334633,16.755589803059898
V0_M_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_0_seed2,V0_M_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,131.59461975097656,97.18306223551433,34.41155751546224,-13.640902201334633,16.755589803059898
V0_M_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_1,V0_M_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,84.45860290527344,97.18306223551433,-12.724459330240883,-13.640902201334633,16.755589803059898
V0_M_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_M_1_seed2,V0_M_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_M_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,114.73743438720703,97.18306223551433,17.55437215169271,-13.640902201334633,16.755589803059898
V0_T_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_0,V0_T_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,99.39704132080078,97.18306223551433,2.2139790852864607,-13.640902201334633,16.755589803059898
V0_T_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_0_seed2,V0_T_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,124.3858642578125,97.18306223551433,27.20280202229818,-13.640902201334633,16.755589803059898
V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1,V0_T_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,117.2903823852539,97.18306223551433,20.107320149739586,-13.640902201334633,16.755589803059898
V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1_seed2,V0_T_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,87.60845184326172,97.18306223551433,-9.574610392252602,-13.640902201334633,16.755589803059898
V0_Z_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_0,V0_Z_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,109.8171615600586,97.18306223551433,12.634099324544273,-13.640902201334633,16.755589803059898
V0_Z_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_0_seed2,V0_Z_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,112.69337463378906,97.18306223551433,15.510312398274742,-13.640902201334633,16.755589803059898
V0_Z_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_1,V0_Z_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,104.74549865722656,97.18306223551433,7.562436421712242,-13.640902201334633,16.755589803059898
V0_Z_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_Z_1_seed2,V0_Z_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_Z_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,112.01310729980469,97.18306223551433,14.830045064290367,-13.640902201334633,16.755589803059898
D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1,D_IP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,98.98711395263672,97.18306223551433,1.8040517171223982,-13.640902201334633,16.755589803059898
D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1_seed2,D_IP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,103.28067016601562,97.18306223551433,6.0976079305013045,-13.640902201334633,16.755589803059898
D_MZP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZP_1,D_MZP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,111.5560073852539,97.18306223551433,14.372945149739586,-13.640902201334633,16.755589803059898
D_MZP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZP_1_seed2,D_MZP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,95.37374877929688,97.18306223551433,-1.8093134562174455,-13.640902201334633,16.755589803059898
D_MTP_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_0,D_MTP_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,90.93913269042969,97.18306223551433,-6.243929545084633,-13.640902201334633,16.755589803059898
D_MTP_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_0_seed2,D_MTP_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,115.20073699951172,97.18306223551433,18.017674763997398,-13.640902201334633,16.755589803059898
D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1,D_MTP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,98.32405090332031,97.18306223551433,1.140988667805992,-13.640902201334633,16.755589803059898
D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1_seed2,D_MTP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,105.6337661743164,97.18306223551433,8.450703938802086,-13.640902201334633,16.755589803059898
D_MTCP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTCP_1,D_MTCP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTCP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,94.68831634521484,97.18306223551433,-2.494745890299477,-13.640902201334633,16.755589803059898
D_MTCP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTCP_1_seed2,D_MTCP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTCP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,99.92556762695312,97.18306223551433,2.7425053914388045,-13.640902201334633,16.755589803059898
D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1,D_MZIP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,106.98373413085938,97.18306223551433,9.800671895345054,-13.640902201334633,16.755589803059898
D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1_seed2,D_MZIP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,108.74478149414062,97.18306223551433,11.561719258626304,-13.640902201334633,16.755589803059898
D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1,D_MT_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,44.99193572998047,97.18306223551433,-52.19112650553385,-13.640902201334633,16.755589803059898
D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1_seed2,D_MT_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,43.67897033691406,97.18306223551433,-53.50409189860026,-13.640902201334633,16.755589803059898
D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1,D_MTC_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,55.571353912353516,97.18306223551433,-41.611708323160805,-13.640902201334633,16.755589803059898
D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1_seed2,D_MTC_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,72.63123321533203,97.18306223551433,-24.55182902018229,-13.640902201334633,16.755589803059898
